,Create Time,Classification Business,New-Code,Kategori 1 (ID),Kategori 2 (ID),Kategori 3 (ID),ID Background detail- ID,ID Example,ID Pertanyaan Serupa 1-ID,ID Pertanyaan Serupa 2-ID,ID Pertanyaan Serupa 3-ID,ID Pertanyaan Serupa 4-ID,ID Pertanyaan Serupa 5-ID,ID Pertanyaan Serupa 6-ID,ID Pertanyaan Serupa 7-ID,ID Pertanyaan Serupa 8-ID,ID Pertanyaan Serupa 9-ID,ID Pertanyaan Serupa 10-ID,ID Answer,NEW - ANSWER,combined_question
103,12/1/2022,ASI,823-841-845-219,Order,Ubah warna produk,Global Buy,[Global Buy] Permintaan Perubahan warna,Saya ingin HP warna biru. Mohon bantu saya ganti warnanya pesanan Global Buy?,Bagaimana cara melakukan perubahan warna pada pesanan Global Buy?,Apakah bisa saya merubah warna produk Global Buy?,Bagaimana caranya melakukan ubah warna pesanannya Global Buy?,Saya sudah pesan Global Buy tapi salah pilih warna,Apakah saya bisa melakukan perubahan warna pada pesanan Global Buy?,Null,Null,Null,Null,Null,"Hai Alovers, mohon maaf setelah pesanan dilakukan, pesanan tidak dapat diubah. Jika Anda perlu memodifikasi produk, harap batalkan pesanan terlebih dahulu dan buat pesanan baru. Jika pesanan belum dikonfirmasi oleh merchant.","Hai Alovers, mohon maaf setelah pesanan dilakukan, pesanan tidak dapat diubah. Jika Kakak perlu memodifikasi produk, harap batalkan pesanan terlebih dahulu dan buat pesanan baru. Jika pesanan belum dikonfirmasi oleh merchant.",Saya ingin HP warna biru. Mohon bantu saya ganti warnanya pesanan Global Buy? [Global Buy] Permintaan Perubahan warna
104,12/1/2022,ASI,1-8-40-220,Logistik,Memilih jasa pengiriman,Merchant Online,Pilihan Jasa Pengiriman,Apakah produk Merchant Online bisa dikirim menggunakan JNE?,Apakah pesanan Merchant Online bisa dikirim menggunakan jasa kirim J&T?,Apakah pesanan Merchant Online bisa dikirim menggunakan Gojek?,Apakah pesanan Merchant Online bisa dikirim menggunakan Anteraja?,Apakah pengirimannya Merchant Online bisa menggunakan JNE Express?,Apakah pengirimannya Merchant Online bisa menggunakan Gosend Instant?,Null,Null,Null,Null,Null,Merchant akan memilih metode pengiriman yang sesuai dengan alamat Anda dan mohon maaf untuk pemilihan jasa pengiriman tidak dapat dilakukan. Kami sarankan untuk menghubungi pihak penjual untuk detailnya. ,Merchant akan memilih metode pengiriman yang sesuai dengan alamat Kakak dan mohon maaf untuk pemilihan jasa pengiriman tidak dapat dilakukan. Kula sarankan untuk menghubungi pihak penjual untuk detailnya. ,Apakah produk Merchant Online bisa dikirim menggunakan JNE? Pilihan Jasa Pengiriman
105,12/1/2022,ASI,1-8-42-855,Logistik,Memilih jasa pengiriman,Produk Official Store,Pilihan Jasa Pengiriman Produk Official,Apakah produk Official Store bisa dikirim menggunakan JNE?,Apakah pesanan Produk Official Store bisa dikirim menggunakan jasa kirim J&T?,Apakah pesanan Produk Official Store bisa dikirim menggunakan Gojek?,Apakah pesanan Produk Official Store bisa dikirim menggunakan Anteraja?,Apakah pengirimannya Produk Official Store bisa menggunakan JNE Express?,Apakah pengirimannya Produk Official Store bisa menggunakan Gosend Instant?,Null,Null,Null,Null,Null,Merchant akan memilih metode pengiriman yang sesuai dengan alamat Anda dan mohon maaf untuk pemilihan jasa pengiriman tidak dapat dilakukan. Kami sarankan untuk menghubungi pihak penjual untuk detailnya. ,Merchant akan memilih metode pengiriman yang sesuai dengan alamat Kakak dan mohon maaf untuk pemilihan jasa pengiriman tidak dapat dilakukan. Kula sarankan untuk menghubungi pihak penjual untuk detailnya. ,Apakah produk Official Store bisa dikirim menggunakan JNE? Pilihan Jasa Pengiriman Produk Official
106,12/1/2022,ASI,1-8-41-854,Logistik,Memilih jasa pengiriman,Global Buy,[Global Buy] Pilihan Jasa Pengiriman,Apakah produk Global Buy bisa dikirim menggunakan JNE?,Apakah pesanan Global Buy bisa dikirim menggunakan jasa kirim J&T?,Apakah pesanan Global Buy bisa dikirim menggunakan Gojek?,Apakah pesanan Global Buy bisa dikirim menggunakan Anteraja?,Apakah pengirimannya Global Buy bisa menggunakan JNE Express?,Apakah pengirimannya Global Buy bisa menggunakan Gosend Instant?,Null,Null,Null,Null,Null,Merchant akan memilih metode pengiriman yang sesuai dengan alamat Anda dan mohon maaf untuk pemilihan jasa pengiriman tidak dapat dilakukan. Kami sarankan untuk menghubungi pihak penjual untuk detailnya. ,Merchant akan memilih metode pengiriman yang sesuai dengan alamat Kakak dan mohon maaf untuk pemilihan jasa pengiriman tidak dapat dilakukan. Kula sarankan untuk menghubungi pihak penjual untuk detailnya. ,Apakah produk Global Buy bisa dikirim menggunakan JNE? [Global Buy] Pilihan Jasa Pengiriman
107,12/1/2022,AFI,872-882-977-221,Payment,Menanyakan perihal bank Yudah Bakti (BNC),Installment/Payment Gateway,Bank Yudha Bakti (BNC),Apakah Bank Yudha Bakti itu?,Apakah Bank Yudha Bakti punya Akulaku?,Apakah Bank Yudha Bakti kerjasama dengan Akulaku?,Apa arti dari Bank Yudha Bakti?,Apakah Bank Yudha Bakti adalah Akulaku?,Bank Yudha Bakti itu apa ya?,Null,Null,Null,Null,Null,"Bank Yudha Bakti telah mengganti nama menjadi Bank Neo Commerce (BNC). Jika terdapat kendala terkait BNC, kami sarankan untuk langsung menghubungi BNC di nomor 1500-190.","Bank Yudha Bakti telah mengganti nama menjadi Bank Neo Commerce (BNC). Jika terdapat kendala terkait BNC, Kula sarankan untuk langsung menghubungi BNC di nomor 1500-190.",Apakah Bank Yudha Bakti itu? Bank Yudha Bakti (BNC)
108,12/1/2022,ASI,289-296-450-222,Angsuran dan Pinjaman,Menanyakan perihal no telpon cs KTA asetku,Pinjaman,Nomor CS PT AsetKu,Berapa nomor telepon PT Asetku?,Bagaimana caranya menghubungi PT Asetku?,Apakah bisa saya terhubung dengan PT Asetku?,Tolong hubungi saya soal Asetku,Apakah sayang bisa menghubungi CS Asetku?,Apakah nomor PT Asetku ada?,Null,Null,Null,Null,Null,Untuk layanan telepon Asetku yaitu di nomor 1500226,Null,Berapa nomor telepon PT Asetku? Nomor CS PT AsetKu
109,12/1/2022,AFI,597-608-619-223,Asuransi,Menonaktifkan pendaftaran asuransi plus diakulaku,Asuransi,Pemberhentian Asuransi PLUS,Bagaimana cara menonaktifkan Asuransi kecelakaan diri Plus?,Bagaimana cara berhenti dari Asuransi kecelakaan diri Plus?,Apakah bisa berhenti dari Asuransi kecelakaan diri plus?,Bagaimana menonaktifikan produk Asuransi kecelakaan diri plus?,Bagaimana cara berhenti dari Asuransi kecelakaan diri Plus?,Apakah saya bisa berhenti langganan Asuransi kecelakaan diri Plus?,Null,Null,Null,Null,Null,"Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Anda bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.","Mohon maaf, untuk jenis permasalahan ini memerlukan pengecekan lebih lanjut. Kakak bisa klik tombol transfer ke CS dibawah ini, atau hubungi kami di 1500920.",Bagaimana cara menonaktifkan Asuransi kecelakaan diri Plus? Pemberhentian Asuransi PLUS
110,12/1/2022,ASI,1210-1218-1264-224,Refund,Midtrans gagal masuk sistem dan refund manual,Refund,Proses refund manual karena Midtrans gagal,Midtrans gagal masuk sistem dan refund manual,Bagaimana jika Midtrans gagal masuk sistem dan refund manual?,Kenapa midtrans gagal masuk sistem dan harus refund manual?,Bagaimana jika pembayaran Midtrans gagal dan refund manual?,Pembayaran Midtrans sudah gagal dan konfirmasi akan di refund manual maksudnya seperti apa ya?,Pembayaran menggunakan Midtrans gagal ,Null,Null,Null,Null,Null,Jika Anda sudah sukses melakukan pembayaran namun gagal masuk ke sistem maka Anda bisa menunggu 1x24 jam proses pembaharuan pembayaran.,Jika Kakak sudah sukses melakukan pembayaran namun gagal masuk ke sistem maka Kakak bisa menunggu 1x24 jam proses pembaharuan pembayaran.,Midtrans gagal masuk sistem dan refund manual Proses refund manual karena Midtrans gagal
111,12/1/2022,AFI,74-94-201-225,Akulaku Paylater,MYHARTONO - Status cancel tidak sinkron,Akulaku Paylater,MYHARTONO - Status cancel tidak sesuai,Bagaimana jika melakukan transaksi di MYHARTONO sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya?,Kenapa transaksi di MYHARTONO sudah dibatalkan namun masih ada tagihan di Akulaku?,Bagaimana jika tagihan di aplikasi Akulaku masih ada sedangkan transaksi di MYHARTONO telah terbatalkan?,Transaksi di MYHARTONO sudah dibatalkan kenapa masih ada tagihannya?,Tagihan MYHARTONO muncul terus sedangkan transaksi terbatalkan,Kenapa tagihan di MYHARTONO  yang sudah dibatalkan masih ada?,Null,Null,Null,Null,Null,"Pembaharuan status pembatalan antara MYHARTONO dan Akulaku PayLater memerlukan waktu 2x24 jam. Mohon untuk menunggu hingga status pembatalan berhasil. Apabila sudah melebihi waktu tersebut namun status pembatalan di menu Akulaku PayLater belum terbaharui, mohon untuk menghubungi Layanan Pelanggan kami melalui Livechat atau hotline di nomor 1500920.",Null,Bagaimana jika melakukan transaksi di MYHARTONO sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya? MYHARTONO - Status cancel tidak sesuai
112,12/1/2022,AFI,74-95-202-226,Akulaku Paylater,NCR Sport - Status cancel tidak sinkron,Akulaku Paylater,NCR Sport - Status cancel tidak sesuai,Bagaimana jikan melakukan transaksi di NCR Sport sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya?,Kenapa transaksi di NCR Sport sudah dibatalkan namun masih ada tagihan di Akulaku?,Bagaimana jika tagihan di aplikasi Akulaku masih ada sedangkan transaksi di NCR Sport telah terbatalkan?,Transaksi di NCR Sport sudah dibatalkan kenapa masih ada tagihannya?,Tagihan NCR Sport muncul terus sedangkan transaksi terbatalkan,Kenapa tagihan di NCR Sport yang sudah dibatalkan masih ada?,Null,Null,Null,Null,Null,"Pembaharuan status pembatalan antara NCR Sport dan Akulaku PayLater memerlukan waktu 2x24 jam. Mohon untuk menunggu hingga status pembatalan berhasil. Apabila sudah melebihi waktu tersebut namun status pembatalan di menu Akulaku PayLater belum terbaharui, mohon untuk menghubungi Layanan Pelanggan kami melalui Livechat atau hotline di nomor 1500920.",Null,Bagaimana jikan melakukan transaksi di NCR Sport sudah dibatalkan tapi kenapa di aplikasi Akulaku masih ada tagihannya? NCR Sport - Status cancel tidak sesuai
113,12/1/2022,AFI,872-883-978-227,Payment,Negosiasi tagihan,Collection,Negosiasi tagihan,Bagaimana cara untuk negosiasi pembayaran tagihan karena tidak sanggup bayar?',Bagaimana jika saya tidak sanggup bayar tagihan di Akulaku?,Ingin negosiasi sama kolektor untuk pembayaran tagihan,Apakah bisa saya negosisasi tagihan?,Apakah tagihan bisa di negosisasi?,Apakah saya bisa bayar tagihan cicilan beberapa bulan saja ?,Null,Null,Null,Null,Null,"Kami sarankan kepada Anda untuk melakukan negosiasi atau melakukan kesepakatan janji bayar dengan tim penagihan yang nantinya akan menghubungi Anda. Apabila Anda memiliki pertanyaan lain, silahkan hubungi hotline kami di nomor 021-1500920.","Kula sarankan kepada Kakak untuk melakukan negosiasi atau melakukan kesepakatan janji bayar dengan tim penagihan yang nantinya akan menghubungi Kakak. Apabila Kakak memiliki pertanyaan lain, silakan hubungi Hotline kami di nomor 1500920.",Bagaimana cara untuk negosiasi pembayaran tagihan karena tidak sanggup bayar?' Negosiasi tagihan
114,12/1/2022,ASI,1210-1219-1265-228,Refund,Nicepay gagal masuk sistem dan refund manual,Refund,Proses refund manual karena Nicepay gagal,Bagaimana jika pembayaran menggunakan Nicepay sudah sukses namun gagal masuk sistem?,Kenapa pembayaran sudah sukses namun gagal masuk sistem Akulaku?,Kenapa Nicepay gagal masuk sistem dan harus refund manual?,Bagaimana jika pembayaran NicePay gagal dan refund manual?,Pembayaran Nicepaysudah gagal dan konfirmasi akan di refund manual maksudnya seperti apa ya?,Pembayaran menggunakan Nicepay gagal ,Null,Null,Null,Null,Null,Jika Anda sudah sukses melakukan pembayaran namun gagal masuk ke sistem maka Anda bisa menunggu 1x24 jam proses pembaharuan pembayaran.,Jika Kakak sudah sukses melakukan pembayaran namun gagal masuk ke sistem maka Kakak bisa menunggu 1x24 jam proses pembaharuan pembayaran.,Bagaimana jika pembayaran menggunakan Nicepay sudah sukses namun gagal masuk sistem? Proses refund manual karena Nicepay gagal
115,12/1/2022,ASI,1-9-43-229,Logistik,Nomor resi invalid,Merchant Online,Nomor resi Invalid merchant,Website perusahaan logistik menampilkan nomor pengiriman Merchant Online salah.,Bagaimana jika nomor resi Merchant Online yang diberikan salah?,Kenapa nomor resinya Merchant Online invalid?,Kenapa website perusahaan logistik menampilkan nomor resi Merchant Online yang salah?,Kenapa saya menerima nomor resi Merchant Online invalid?,Bagaimana jika saya menerima nomor resi Merchant Online invalid?,Null,Null,Null,Null,Null,"Mohon maaf atas ketidaknyamanannya. Jika resi tidak dapat dilacak atau setelah dilacak ternyata salah, maka kami sarankan Anda dapat langsung menghubungi pihak penjual melalui kolom Live Chat pada halaman pesanan produk. 
Jika pihak seller tidak merespon untuk chat Anda, maka segera hubungi CS Akulaku melalui Live Chat atau Call Center di nomor 1500920. Nantinya tim kami akan membantu mengatasi kendala Anda.","Untuk melakukan pengecekan pengiriman melalui aplikasi Akulaku dapat mengikuti langkah-langkah berikut :

1. Ke halaman Akun ⭢ “Pesanan Saya”.
2. Lalu pilih icon ⭢ “Sedang Dikirim”.
3. Anda dapat melihat staus pesanan yang sedang dalam pengiriman
4. Klik pesanan yang dipesan ⭢ Kemudian klik lacak pengiriman.
5. Jika tidak terlacak, cek nomor resi pada rincian pesanan dan dapat dikonfirmasikan kepada seller melalui fitur chat.

- Harap lakukan pengecekan kembali apakah nomor resi pengiriman Anda sudah benar. 

- Harap lakukan pengecekan kembali apakah nomor resi pengiriman Anda sudah sesuai dengan perusahaan Jasa Pengiriman yang digunakan.

- Jika Anda tidak dapat mengecek informasi pengiriman, ada kemungkinan dikarenakan kurir pengiriman belum mengambil barang sehingga belum ada status pengiriman. 
",Website perusahaan logistik menampilkan nomor pengiriman Merchant Online salah. Nomor resi Invalid merchant
116,12/1/2022,ASI,1-9-44-860,Logistik,Nomor resi invalid,Produk Official Store,Nomor resi Invalid Produk Official,Website perusahaan logistik menampilkan nomor pengiriman Produk Official Store salah.,Bagaimana jika nomor resi Produk Official Store yang diberikan salah?,Kenapa nomor resinya Produk Official Store invalid?,Kenapa website perusahaan logistik menampilkan nomor resi Produk Official Store yang salah?,Kenapa saya menerima nomor resi Produk Official Store invalid?,Bagaimana jika saya menerima nomor resi Produk Official Store invalid?,Null,Null,Null,Null,Null,"Mohon maaf atas ketidaknyamanannya. Jika resi tidak dapat dilacak atau setelah dilacak ternyata salah, maka kami sarankan Anda dapat langsung menghubungi pihak penjual melalui kolom Live Chat pada halaman pesanan produk. 
Jika pihak seller tidak merespon untuk chat Anda, maka segera hubungi CS Akulaku melalui Live Chat atau Call Center di nomor 1500920. Nantinya tim kami akan membantu mengatasi kendala Anda.","Mohon maaf atas ketidaknyamanannya. Jika resi tidak dapat dilacak atau setelah dilacak ternyata salah, maka Kula sarankan Kakak dapat langsung menghubungi pihak penjual melalui kolom Live Chat pada halaman pesanan produk. 
Jika pihak seller tidak merespon untuk chat Kakak, maka segera hubungi CS Akulaku melalui Live Chat/Hotline di 1500920. Nantinya tim kami akan membantu mengatasi kendala Kakak.",Website perusahaan logistik menampilkan nomor pengiriman Produk Official Store salah. Nomor resi Invalid Produk Official
117,12/1/2022,ASI,1-9-45-861,Logistik,Nomor resi invalid,Global Buy,[Global Buy] Nomor resi Invalid,Website perusahaan logistik menampilkan nomor pengiriman Global Buy salah.,Bagaimana jika nomor resi Global Buy yang diberikan salah?,Kenapa nomor resinya Global Buy invalid?,Kenapa website perusahaan logistik menampilkan nomor resi Global Buy yang salah?,Kenapa saya menerima nomor resi Global Buy invalid?,Bagaimana jika saya menerima nomor resi Global Buy invalid?,Null,Null,Null,Null,Null,"Mohon maaf atas ketidaknyamanannya. Jika resi tidak dapat dilacak atau setelah dilacak ternyata salah, maka kami sarankan Anda dapat langsung menghubungi pihak penjual melalui kolom Live Chat pada halaman pesanan produk. 
Jika pihak seller tidak merespon untuk chat Anda, maka segera hubungi CS Akulaku melalui Live Chat atau Call Center di nomor 1500920. Nantinya tim kami akan membantu mengatasi kendala Anda.","Mohon maaf atas ketidaknyamanannya. Jika resi tidak dapat dilacak atau setelah dilacak ternyata salah, maka Kula sarankan Kakak dapat langsung menghubungi pihak penjual melalui kolom Live Chat pada halaman pesanan produk. 
Jika pihak seller tidak merespon untuk chat Kakak, maka segera hubungi CS Akulaku melalui Live Chat/Hotline di 1500920. Nantinya tim kami akan membantu mengatasi kendala Kakak.",Website perusahaan logistik menampilkan nomor pengiriman Global Buy salah. [Global Buy] Nomor resi Invalid
118,12/1/2022,AFI,872-884-979-230,Payment,Notifikasi pembayaran tagihan,Installment/Payment Gateway,Notifikasi pembayaran tagihan tidak sesuai,Saya sudah melakukan pembayaran tagihan namun kenapa tidak menerima notifikasi pembayaran tagihan?,Kenapa sekarang setiap bayar tagihan tidak muncul notifikasi?,Sudah bayar tagihan tapi notifikasi di aplikasi tidak berfungsi,Kenapa setelah melakukan pembayaran tagihan tidak ada notifikasi pembayaran berhasil?,Tagihan sudah dibayar tapi tidak ada notif nya sama sekali,Apakah sekarang kalau sudah bayar tagihan tidak ada notifikasi lagi?,Null,Null,Null,Null,Null,"Status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Anda berhasil diproses. Jika dalam waktu lebih dari 1x24 jam status pembayaran Anda belum terupdate, silahkan hubungi Layanan Pengaduan kami atau hotline Akulaku di nomor 1500920. Tim CS kami nantinya akan membantu Anda untuk mengatasi kendala yang Anda alami.","Status pembayaran membutuhkan waktu 1x24 jam hingga terupdate. Mohon untuk menunggu agar pembayaran Kakak berhasil diproses. Jika dalam waktu lebih dari 1x24 jam status pembayaran Kakak belum terupdate, silakan hubungi Layanan Pengaduan kami atau hotline Akulaku di nomor 1500920. Tim CS kami nantinya akan membantu Kakak untuk mengatasi kendala yang Kakak alami.",Saya sudah melakukan pembayaran tagihan namun kenapa tidak menerima notifikasi pembayaran tagihan? Notifikasi pembayaran tagihan tidak sesuai
